Date		Time		Sub_Nr	Block	Trial	ITI	Pic_Duration	Stimulus
2024-09-26	09:51:50.952	1	0	1	1.811	0.6		highneg_23.jpg
2024-09-26	09:51:52.065	1	0	2	1.047	0.6		neutral_24.jpg
2024-09-26	09:51:53.179	1	0	3	1.934	0.6		lowneg_25.jpg
2024-09-26	09:51:54.296	1	0	4	1.157	0.6		highneg_12.jpg
2024-09-26	09:51:55.408	1	0	5	1.288	0.6		highneg_07.jpg
2024-09-26	09:51:56.518	1	0	6	1.241	0.6		lowneg_08.jpg
2024-09-26	09:51:57.630	1	0	7	1.475	0.6		neutral_16.jpg
2024-09-26	09:51:58.751	1	0	8	1.462	0.6		neutral_15.jpg
2024-09-26	09:51:59.875	1	0	9	1.446	0.6		lowneg_07.jpg
2024-09-26	09:52:00.986	1	0	10	1.507	0.6		highneg_19.jpg
2024-09-26	09:52:02.096	1	0	11	1.473	0.6		highneg_25.jpg
2024-09-26	09:52:03.212	1	0	12	1.423	0.6		lowpos_27.jpg
2024-09-26	09:52:04.323	1	0	13	1.631	0.6		highneg_24.jpg
2024-09-26	09:52:05.439	1	0	14	1.460	0.6		lowpos_31.jpg
