Date		Time		Sub_Nr	Block	Trial	ITI	Pic_Duration	Stimulus
2024-09-27	15:24:05.081	1	1	1	1.347	0.6		lowneg_03.jpg
2024-09-27	15:24:06.184	1	1	2	1.596	0.6		highpos_25.jpg
2024-09-27	15:24:07.294	1	1	3	1.651	0.6		lowneg_13.jpg
2024-09-27	15:24:08.409	1	1	4	1.311	0.6		lowpos_29.jpg
2024-09-27	15:24:09.517	1	1	5	1.836	0.6		lowneg_10.jpg
2024-09-27	15:24:10.628	1	1	6	1.034	0.6		lowneg_24.jpg
2024-09-27	15:24:11.743	1	1	7	1.671	0.6		highpos_16.jpg
2024-09-27	15:24:12.857	1	1	8	1.357	0.6		highpos_29.jpg
2024-09-27	15:24:13.967	1	1	9	1.710	0.6		neutral_20.jpg
2024-09-27	15:24:15.073	1	1	10	1.429	0.6		highpos_05.jpg
2024-09-27	15:24:16.181	1	1	11	1.538	0.6		neutral_13.jpg
2024-09-27	15:24:17.293	1	1	12	1.957	0.6		lowneg_25.jpg
2024-09-27	15:24:18.402	1	1	13	1.036	0.6		highneg_11.jpg
2024-09-27	15:24:19.508	1	1	14	1.139	0.6		highpos_14.jpg
2024-09-27	15:24:20.627	1	1	15	1.256	0.6		lowneg_20.jpg
2024-09-27	15:24:21.736	1	1	16	1.507	0.6		highneg_12.jpg
2024-09-27	15:24:22.856	1	1	17	1.390	0.6		lowpos_03.jpg
2024-09-27	15:24:23.971	1	1	18	1.261	0.6		highneg_23.jpg
2024-09-27	15:24:25.076	1	1	19	1.066	0.6		lowpos_09.jpg
2024-09-27	15:24:26.190	1	1	20	1.786	0.6		lowpos_31.jpg
2024-09-27	15:24:27.305	1	1	21	1.708	0.6		highpos_17.jpg
2024-09-27	15:24:28.425	1	1	22	1.640	0.6		highneg_17.jpg
2024-09-27	15:24:29.539	1	1	23	1.355	0.6		highneg_01.jpg
2024-09-27	15:24:30.647	1	1	24	1.049	0.6		neutral_12.jpg
2024-09-27	15:24:31.768	1	1	25	1.509	0.6		lowpos_20.jpg
2024-09-27	15:24:32.880	1	1	26	1.768	0.6		highneg_03.jpg
