CrossTime,SceneTime,PicDuration,Target_ITI,Actual_ITI,ITI_Error,Block,Trial,Stimulus
1729160920.629714,1729160922.634152,0.600000,2.599526,2.594938,-0.004588,0,49,lowpos_05.jpg
1729160923.226921,1729160924.989109,0.600000,2.363651,2.354957,-0.008694,0,50,neutral_20.jpg
1729160925.581295,1729160927.253678,0.600000,2.276122,2.264569,-0.011553,0,51,highpos_29.jpg
1729160927.843739,1729160929.989292,0.600000,2.728190,2.735614,0.007424,0,52,highpos_04.jpg
1729160930.570193,1729160931.125792,0.600000,1.154294,1.136500,-0.017794,0,53,highneg_06.jpg
1729160931.715697,1729160932.823541,0.600000,1.702889,1.697749,-0.005140,0,54,lowneg_10.jpg
1729160933.415240,1729160934.351537,0.600000,1.525074,1.527996,0.002922,0,55,lowpos_18.jpg
1729160934.945021,1729160935.880540,0.600000,1.517369,1.529003,0.011634,0,56,lowpos_09.jpg
1729160936.457119,1729160938.519332,0.600000,2.656791,2.638792,-0.017999,0,57,highpos_01.jpg
1729160939.113181,1729160941.176372,0.600000,2.656563,2.657040,0.000477,0,58,neutral_13.jpg
1729160941.764735,1729160943.140506,0.600000,1.956566,1.964134,0.007568,0,59,highpos_08.jpg
1729160943.718275,1729160944.605787,0.600000,1.485863,1.465281,-0.020582,0,60,lowneg_18.jpg
1729160945.200992,1729160946.579080,0.600000,1.984461,1.973293,-0.011168,0,61,neutral_12.jpg
1729160947.166666,1729160948.667296,0.600000,2.097906,2.088216,-0.009690,0,62,lowpos_03.jpg
1729160949.358278,1729160950.664813,0.600000,2.004244,1.997517,-0.006727,0,63,neutral_06.jpg
1729160951.260230,1729160953.432938,0.600000,2.773473,2.768125,-0.005348,0,64,highneg_23.jpg
1729160954.026309,1729160955.273349,0.600000,1.851661,1.840411,-0.011250,0,65,highneg_25.jpg
1729160955.864391,1729160956.377321,0.600000,1.089432,1.103972,0.014540,0,66,neutral_03.jpg
1729160956.953624,1729160958.885743,0.600000,2.531289,2.508422,-0.022867,0,67,highpos_14.jpg
1729160959.473079,1729160960.899506,0.600000,2.027072,2.013763,-0.013309,0,68,neutral_17.jpg
1729160961.489898,1729160962.812280,0.600000,1.925587,1.912774,-0.012813,0,69,lowpos_06.jpg
1729160963.406877,1729160965.714005,0.600000,2.907917,2.901725,-0.006192,0,70,neutral_14.jpg
1729160966.305930,1729160967.593322,0.600000,1.882735,1.879317,-0.003418,0,71,lowneg_23.jpg
1729160968.188385,1729160969.848617,0.600000,2.262862,2.255295,-0.007567,0,72,highneg_15.jpg
1729160970.442218,1729160972.720435,0.600000,2.881356,2.871818,-0.009538,0,73,lowneg_09.jpg
1729160973.313534,1729160975.085398,0.600000,2.379362,2.364963,-0.014399,0,74,lowpos_17.jpg
1729160975.676784,1729160977.231774,0.600000,2.161063,2.146376,-0.014687,0,75,lowpos_14.jpg
1729160977.828466,1729160978.389438,0.600000,1.156325,1.157664,0.001339,0,76,lowpos_31.jpg
1729160978.980181,1729160980.840279,0.600000,2.459095,2.450841,-0.008254,0,77,highpos_07.jpg
1729160981.430002,1729160983.205307,0.600000,2.378269,2.365028,-0.013241,0,78,highneg_17.jpg
1729160983.792418,1729160985.074693,0.600000,1.877820,1.869386,-0.008434,0,79,highneg_03.jpg
1729160985.665960,1729160987.143247,0.600000,2.075135,2.068554,-0.006581,0,80,highneg_22.jpg
1729160987.735184,1729160988.978139,0.600000,1.849670,1.834892,-0.014778,0,81,lowpos_27.jpg
1729160989.567252,1729160991.166404,0.600000,2.171803,2.188265,0.016462,0,82,lowneg_14.jpg
1729160991.730682,1729160992.399374,0.600000,1.273742,1.232970,-0.040772,0,83,lowpos_04.jpg
1729160993.002595,1729160994.446655,0.600000,2.012210,2.047281,0.035071,0,84,highpos_09.jpg
1729160995.018794,1729160995.490559,0.600000,1.081506,1.043904,-0.037602,0,85,highneg_02.jpg
1729160996.079873,1729160996.759649,0.600000,1.278827,1.269090,-0.009737,0,86,highneg_07.jpg
1729160997.353283,1729160997.925674,0.600000,1.161576,1.166025,0.004449,0,87,highneg_09.jpg
1729160998.515608,1729160999.369034,0.600000,1.446902,1.443360,-0.003542,0,88,neutral_07.jpg
1729160999.962846,1729161001.352642,0.600000,1.966859,1.983608,0.016749,0,89,lowneg_07.jpg
1729161001.920781,1729161003.208013,0.600000,1.885184,1.855371,-0.029813,0,90,lowneg_24.jpg
1729161003.806788,1729161006.043550,0.600000,2.831586,2.835537,0.003951,0,91,lowneg_02.jpg
1729161006.639456,1729161008.614954,0.600000,2.578220,2.571404,-0.006816,0,92,highpos_15.jpg
1729161009.206703,1729161010.497051,0.600000,1.890343,1.882097,-0.008246,0,93,lowneg_21.jpg
1729161011.086944,1729161011.925601,0.600000,1.443284,1.428550,-0.014734,0,94,highpos_16.jpg
1729161012.515381,1729161014.716963,0.600000,2.798008,2.791362,-0.006646,0,95,lowpos_02.jpg
1729161015.298917,1729161017.695509,0.600000,2.993819,2.978546,-0.015273,0,96,lowpos_32.jpg
1729161018.285212,1729161019.967636,0.600000,2.281815,2.272127,-0.009688,0,97,lowpos_30.jpg
1729161020.557022,1729161022.443961,0.600000,2.489222,2.476325,-0.012897,0,98,lowneg_25.jpg
1729161023.036847,1729161024.131772,0.600000,1.694759,1.687811,-0.006948,0,99,lowpos_21.jpg
1729161024.724042,1729161025.455782,0.600000,1.334960,1.324010,-0.010950,0,100,neutral_05.jpg
1729161026.047812,1729161026.733304,0.600000,1.290099,1.277522,-0.012577,0,101,neutral_11.jpg
1729161027.323518,1729161029.216375,0.600000,2.496728,2.483071,-0.013657,0,102,lowneg_16.jpg
1729161029.814680,1729161031.261911,0.600000,2.046448,2.045536,-0.000912,0,103,neutral_21.jpg
1729161031.856541,1729161033.044263,0.600000,1.784400,1.782352,-0.002048,0,104,lowpos_29.jpg
1729161033.646632,1729161034.678290,0.600000,1.629942,1.634027,0.004085,0,105,neutral_01.jpg
1729161035.266668,1729161036.120804,0.600000,1.449382,1.442514,-0.006868,0,106,highpos_27.jpg
1729161036.710589,1729161037.828393,0.600000,1.706911,1.707589,0.000678,0,107,highneg_19.jpg
1729161038.409218,1729161039.851591,0.600000,2.039348,2.023198,-0.016150,0,108,neutral_08.jpg
1729161040.445238,1729161041.709987,0.600000,1.863041,1.858396,-0.004645,0,109,lowneg_22.jpg
1729161042.308856,1729161043.299451,0.600000,1.593601,1.589464,-0.004137,0,110,neutral_18.jpg
1729161043.895005,1729161044.686766,0.600000,1.385023,1.387315,0.002291,0,111,lowpos_20.jpg
1729161045.279490,1729161047.197913,0.600000,2.512876,2.511147,-0.001729,0,112,highpos_25.jpg
1729161047.790589,1729161049.262760,0.600000,2.066262,2.064847,-0.001415,0,113,lowpos_22.jpg
1729161049.855117,1729161051.188896,0.600000,1.907296,1.926136,0.018840,0,114,highpos_03.jpg
1729161051.754858,1729161053.331275,0.600000,2.168123,2.142379,-0.025744,0,115,lowpos_10.jpg
1729161053.923440,1729161055.032185,0.600000,1.709674,1.700910,-0.008764,0,116,highneg_18.jpg
1729161055.622815,1729161057.452784,0.600000,2.296375,2.420599,0.124224,0,117,neutral_10.jpg
1729161057.917140,1729161058.883968,0.600000,1.563445,1.431184,-0.132261,0,118,lowneg_19.jpg
1729161059.477123,1729161059.879790,0.600000,1.000160,0.995822,-0.004338,0,119,lowneg_08.jpg
1729161060.487808,1729161061.379266,0.600000,1.513281,1.499476,-0.013805,0,120,highneg_11.jpg
1729161061.977903,1729161062.699337,0.600000,1.325543,1.320071,-0.005472,0,121,highneg_21.jpg
1729161063.288775,1729161065.458378,0.600000,2.769412,2.759041,-0.010371,0,122,lowpos_07.jpg
1729161066.053880,1729161067.069013,0.600000,1.612029,1.610635,-0.001394,0,123,lowpos_12.jpg
1729161067.672809,1729161068.238342,0.600000,1.168811,1.169329,0.000517,0,124,lowpos_25.jpg
1729161068.832634,1729161071.121275,0.600000,2.883483,2.882933,-0.000550,0,125,highpos_24.jpg
1729161087.074457,1729161087.474923,0.600000,1.112543,16.353648,15.241105,1,1,lowneg_17.jpg
1729161088.072624,1729161089.995446,0.600000,2.531228,2.520523,-0.010704,1,2,highpos_14.jpg
1729161090.597741,1729161091.261562,0.600000,1.254088,1.266116,0.012028,1,3,highpos_02.jpg
1729161091.842206,1729161092.865179,0.600000,1.625704,1.603617,-0.022087,1,4,lowpos_31.jpg
1729161093.466485,1729161095.171002,0.600000,2.307095,2.305823,-0.001272,1,5,highneg_08.jpg
1729161095.772129,1729161097.953226,0.600000,2.778746,2.782224,0.003479,1,6,neutral_24.jpg
1729161098.554235,1729161099.983259,0.600000,2.027905,2.030033,0.002128,1,7,highneg_14.jpg
1729161100.574139,1729161101.234647,0.600000,1.260668,1.251388,-0.009280,1,8,highpos_06.jpg
1729161101.822960,1729161103.368763,0.600000,2.146130,2.134116,-0.012014,1,9,neutral_16.jpg
1729161103.969489,1729161104.668979,0.600000,1.295930,1.300216,0.004286,1,10,highpos_27.jpg
1729161105.267817,1729161106.783675,0.600000,2.102194,2.114696,0.012502,1,11,lowpos_03.jpg
1729161107.362037,1729161108.108277,0.600000,1.349800,1.324602,-0.025198,1,12,highpos_07.jpg
1729161108.704955,1729161110.402913,0.600000,2.301572,2.294636,-0.006936,1,13,neutral_04.jpg
1729161110.999172,1729161113.117392,0.600000,2.719220,2.714479,-0.004741,1,14,lowneg_08.jpg
1729161113.711458,1729161115.398433,0.600000,2.293336,2.281041,-0.012295,1,15,highneg_15.jpg
1729161115.995260,1729161118.387361,0.600000,2.990609,2.988928,-0.001681,1,16,highpos_29.jpg
1729161118.978225,1729161119.986449,0.600000,1.615989,1.599088,-0.016901,1,17,neutral_20.jpg
1729161120.588723,1729161121.080178,0.600000,1.098128,1.093729,-0.004399,1,18,neutral_01.jpg
1729161121.682573,1729161123.722228,0.600000,2.639801,2.642050,0.002249,1,19,highneg_02.jpg
1729161124.326584,1729161125.506969,0.600000,1.786301,1.784741,-0.001560,1,20,lowneg_01.jpg
1729161126.099175,1729161126.904567,0.600000,1.405514,1.397598,-0.007916,1,21,lowneg_21.jpg
1729161127.509035,1729161129.070516,0.600000,2.162314,2.165949,0.003635,1,22,highpos_28.jpg
1729161129.661847,1729161131.253360,0.600000,2.194430,2.182844,-0.011586,1,23,lowneg_13.jpg
1729161131.855477,1729161132.418138,0.600000,1.172364,1.164778,-0.007586,1,24,highneg_18.jpg
1729161133.009460,1729161135.178035,0.600000,2.770815,2.759897,-0.010918,1,25,highneg_22.jpg
1729161135.772110,1729161136.832613,0.600000,1.660578,1.654578,-0.006000,1,26,neutral_07.jpg
1729161137.423388,1729161138.239059,0.600000,1.407705,1.406446,-0.001259,1,27,lowneg_10.jpg
1729161138.832668,1729161140.371177,0.600000,2.129182,2.132118,0.002936,1,28,lowpos_21.jpg
1729161140.962181,1729161142.773200,0.600000,2.415298,2.402023,-0.013275,1,29,lowneg_20.jpg
1729161143.361711,1729161143.828558,0.600000,1.062638,1.055358,-0.007280,1,30,highneg_06.jpg
1729161144.421705,1729161145.053234,0.600000,1.235463,1.224676,-0.010786,1,31,highneg_11.jpg
1729161145.644255,1729161147.255896,0.600000,2.206024,2.202662,-0.003362,1,32,lowneg_11.jpg
1729161147.848708,1729161148.931647,0.600000,1.680546,1.675751,-0.004795,1,33,highpos_17.jpg
1729161149.523490,1729161151.205963,0.600000,2.271810,2.274316,0.002506,1,34,lowneg_24.jpg
1729161151.784186,1729161152.787513,0.600000,1.604982,1.581550,-0.023432,1,35,highpos_12.jpg
1729161153.378999,1729161154.789739,0.600000,2.005740,2.002226,-0.003514,1,36,neutral_12.jpg
1729161155.379422,1729161156.583826,0.600000,1.796023,1.794087,-0.001935,1,37,neutral_23.jpg
1729161157.164658,1729161158.708402,0.600000,2.150259,2.124576,-0.025683,1,38,lowneg_15.jpg
1729161159.301873,1729161160.025485,0.600000,1.324131,1.317083,-0.007048,1,39,neutral_25.jpg
1729161160.619819,1729161161.240816,0.600000,1.224581,1.215331,-0.009250,1,40,neutral_22.jpg
1729161161.834906,1729161163.937088,0.600000,2.699920,2.696272,-0.003648,1,41,highpos_24.jpg
1729161164.528140,1729161164.944315,0.600000,1.016994,1.007227,-0.009767,1,42,highpos_26.jpg
1729161165.535429,1729161167.576158,0.600000,2.539918,2.631843,0.091925,1,43,lowneg_04.jpg
1729161168.067551,1729161169.262445,0.600000,1.796521,1.686287,-0.110234,1,44,neutral_14.jpg
1729161169.855903,1729161170.682118,0.600000,1.429746,1.419673,-0.010073,1,45,highneg_05.jpg
1729161171.275677,1729161172.537424,0.600000,1.861471,1.855306,-0.006165,1,46,lowpos_12.jpg
1729161173.128199,1729161173.890286,0.600000,1.361869,1.352862,-0.009008,1,47,lowneg_25.jpg
1729161174.483425,1729161174.897333,0.600000,1.009126,1.007047,-0.002079,1,48,neutral_02.jpg
1729161175.489551,1729161177.492485,0.600000,2.599526,2.595152,-0.004374,1,49,highneg_25.jpg
1729161178.083764,1729161179.846444,0.600000,2.363651,2.353959,-0.009692,1,50,highneg_21.jpg
1729161180.438362,1729161182.115313,0.600000,2.276122,2.268869,-0.007253,1,51,lowpos_04.jpg
1729161182.705575,1729161184.839973,0.600000,2.728190,2.724660,-0.003530,1,52,lowneg_03.jpg
1729161185.435049,1729161185.987439,0.600000,1.154294,1.147466,-0.006828,1,53,lowneg_06.jpg
1729161186.583853,1729161187.685625,0.600000,1.702889,1.698186,-0.004703,1,54,lowpos_27.jpg
1729161188.276765,1729161189.206874,0.600000,1.525074,1.521249,-0.003825,1,55,highpos_15.jpg
1729161189.798280,1729161190.721697,0.600000,1.517369,1.514823,-0.002546,1,56,highpos_25.jpg
1729161191.313177,1729161193.368355,0.600000,2.656791,2.646658,-0.010133,1,57,lowpos_05.jpg
1729161193.963858,1729161196.026753,0.600000,2.656563,2.658398,0.001835,1,58,lowneg_22.jpg
1729161196.619860,1729161197.981056,0.600000,1.956566,1.954303,-0.002263,1,59,neutral_19.jpg
1729161198.575831,1729161199.460461,0.600000,1.485863,1.479405,-0.006458,1,60,highneg_20.jpg
1729161200.106920,1729161201.496665,0.600000,1.984461,2.036204,0.051743,1,61,highpos_22.jpg
1729161202.090470,1729161203.592414,0.600000,2.097906,2.095749,-0.002157,1,62,lowpos_06.jpg
1729161204.190380,1729161205.592332,0.600000,2.004244,1.999918,-0.004326,1,63,highneg_07.jpg
1729161206.199615,1729161208.355050,0.600000,2.773473,2.762718,-0.010755,1,64,lowneg_16.jpg
1729161208.948907,1729161210.199388,0.600000,1.851661,1.844338,-0.007323,1,65,lowneg_19.jpg
1729161210.788450,1729161211.284000,0.600000,1.089432,1.084612,-0.004820,1,66,lowpos_09.jpg
1729161211.879138,1729161213.814581,0.600000,2.531289,2.530581,-0.000708,1,67,highpos_01.jpg
1729161214.394125,1729161215.823477,0.600000,2.027072,2.008896,-0.018176,1,68,lowneg_14.jpg
1729161216.413292,1729161217.740001,0.600000,1.925587,1.916524,-0.009063,1,69,lowneg_05.jpg
1729161218.334886,1729161220.644882,0.600000,2.907917,2.904881,-0.003036,1,70,lowpos_22.jpg
1729161221.237977,1729161222.520518,0.600000,1.882735,1.875636,-0.007099,1,71,lowpos_24.jpg
1729161223.112216,1729161224.779116,0.600000,2.262862,2.258598,-0.004264,1,72,highneg_16.jpg
1729161225.374077,1729161227.669558,0.600000,2.881356,2.890442,0.009086,1,73,highpos_04.jpg
1729161228.243667,1729161230.017359,0.600000,2.379362,2.347801,-0.031561,1,74,lowpos_08.jpg
1729161230.612009,1729161232.179605,0.600000,2.161063,2.162246,0.001183,1,75,neutral_21.jpg
1729161232.771107,1729161233.339733,0.600000,1.156325,1.160128,0.003803,1,76,lowpos_18.jpg
1729161233.920708,1729161235.789024,0.600000,2.459095,2.449291,-0.009804,1,77,lowneg_18.jpg
1729161236.371550,1729161238.142517,0.600000,2.378269,2.353493,-0.024776,1,78,lowpos_25.jpg
1729161238.734892,1729161240.013123,0.600000,1.877820,1.870606,-0.007214,1,79,highneg_19.jpg
1729161240.606751,1729161242.087396,0.600000,2.075135,2.074273,-0.000862,1,80,highneg_23.jpg
1729161242.678835,1729161243.925398,0.600000,1.849670,1.838002,-0.011668,1,81,lowneg_23.jpg
1729161244.517496,1729161246.093055,0.600000,2.171803,2.167657,-0.004146,1,82,highpos_16.jpg
1729161246.689401,1729161247.357403,0.600000,1.273742,1.264348,-0.009394,1,83,highneg_17.jpg
1729161247.953360,1729161249.371853,0.600000,2.012210,2.014450,0.002240,1,84,highpos_05.jpg
1729161249.961464,1729161250.439402,0.600000,1.081506,1.067549,-0.013957,1,85,highneg_04.jpg
1729161251.033456,1729161251.714497,0.600000,1.278827,1.275095,-0.003732,1,86,lowpos_02.jpg
1729161252.306577,1729161252.866888,0.600000,1.161576,1.152391,-0.009185,1,87,highneg_24.jpg
1729161253.460970,1729161254.314197,0.600000,1.446902,1.447309,0.000407,1,88,lowpos_30.jpg
1729161254.908264,1729161256.276492,0.600000,1.966859,1.962295,-0.004564,1,89,highpos_08.jpg
1729161256.858170,1729161258.148595,0.600000,1.885184,1.872103,-0.013081,1,90,neutral_03.jpg
1729161258.739077,1729161260.974012,0.600000,2.831586,2.825417,-0.006169,1,91,neutral_06.jpg
1729161261.567773,1729161263.540352,0.600000,2.578220,2.566340,-0.011880,1,92,neutral_11.jpg
1729161264.128220,1729161265.429479,0.600000,1.890343,1.889127,-0.001216,1,93,highpos_03.jpg
1729161266.008988,1729161266.856619,0.600000,1.443284,1.427140,-0.016144,1,94,neutral_15.jpg
1729161267.458104,1729161269.658312,0.600000,2.798008,2.801693,0.003686,1,95,neutral_17.jpg
1729161270.252720,1729161272.640568,0.600000,2.993819,2.982256,-0.011563,1,96,highpos_11.jpg
1729161273.232911,1729161274.918565,0.600000,2.281815,2.277997,-0.003818,1,97,neutral_10.jpg
1729161275.590375,1729161277.479582,0.600000,2.489222,2.561017,0.071795,1,98,neutral_13.jpg
1729161278.072480,1729161279.163825,0.600000,1.694759,1.684243,-0.010516,1,99,neutral_09.jpg
1729161279.757486,1729161280.507965,0.600000,1.334960,1.344140,0.009180,1,100,lowpos_07.jpg
1729161281.088811,1729161281.782830,0.600000,1.290099,1.274865,-0.015234,1,101,lowpos_10.jpg
1729161282.371370,1729161284.270345,0.600000,2.496728,2.487515,-0.009213,1,102,highneg_09.jpg
1729161284.862759,1729161286.322371,0.600000,2.046448,2.052026,0.005578,1,103,highpos_13.jpg
1729161286.913935,1729161288.098699,0.600000,1.784400,1.776328,-0.008072,1,104,lowpos_14.jpg
1729161288.692103,1729161289.721747,0.600000,1.629942,1.623048,-0.006894,1,105,lowneg_12.jpg
1729161290.312556,1729161291.168033,0.600000,1.449382,1.446286,-0.003096,1,106,highneg_13.jpg
1729161291.761380,1729161292.870454,0.600000,1.706911,1.702421,-0.004489,1,107,highneg_03.jpg
1729161293.463314,1729161294.904038,0.600000,2.039348,2.033584,-0.005765,1,108,lowpos_16.jpg
1729161295.493763,1729161296.760824,0.600000,1.863041,1.856786,-0.006255,1,109,lowneg_07.jpg
1729161297.360438,1729161298.356399,0.600000,1.593601,1.595575,0.001974,1,110,highpos_10.jpg
1729161298.948994,1729161299.735353,0.600000,1.385023,1.378954,-0.006070,1,111,highneg_10.jpg
1729161300.332754,1729161302.251395,0.600000,2.512876,2.516042,0.003166,1,112,highneg_01.jpg
1729161302.862037,1729161304.311554,0.600000,2.066262,2.060159,-0.006103,1,113,lowpos_32.jpg
1729161304.902809,1729161306.213048,0.600000,1.907296,1.901494,-0.005802,1,114,highneg_12.jpg
1729161306.806340,1729161308.376736,0.600000,2.168123,2.163688,-0.004435,1,115,lowpos_28.jpg
1729161308.966694,1729161310.071197,0.600000,1.709674,1.694461,-0.015213,1,116,neutral_18.jpg
1729161310.670764,1729161312.382931,0.600000,2.296375,2.311734,0.015359,1,117,lowpos_20.jpg
1729161313.058523,1729161313.923180,0.600000,1.563445,1.540249,-0.023196,1,118,highpos_19.jpg
1729161314.514334,1729161314.921778,0.600000,1.000160,0.998598,-0.001562,1,119,neutral_05.jpg
1729161315.512437,1729161316.430954,0.600000,1.513281,1.509176,-0.004105,1,120,lowneg_02.jpg
1729161317.018942,1729161317.751134,0.600000,1.325543,1.320180,-0.005363,1,121,lowpos_17.jpg
1729161318.343117,1729161320.510879,0.600000,2.769412,2.759745,-0.009667,1,122,lowneg_09.jpg
1729161321.101457,1729161322.108602,0.600000,1.612029,1.597723,-0.014306,1,123,lowpos_29.jpg
1729161322.704530,1729161323.271853,0.600000,1.168811,1.163251,-0.005561,1,124,highpos_09.jpg
1729161323.864916,1729161326.251681,0.600000,2.883483,2.979828,0.096345,1,125,neutral_08.jpg
1729161348.059789,1729161348.558205,0.600000,1.112543,22.306524,21.193981,2,1,lowneg_03.jpg
1729161349.155171,1729161351.082198,0.600000,2.531228,2.523993,-0.007235,2,2,neutral_18.jpg
1729161351.684652,1729161352.334927,0.600000,1.254088,1.252729,-0.001359,2,3,highpos_24.jpg
1729161352.937190,1729161353.958701,0.600000,1.625704,1.623774,-0.001930,2,4,lowneg_17.jpg
1729161354.549636,1729161356.251290,0.600000,2.307095,2.292589,-0.014506,2,5,lowpos_06.jpg
1729161356.850893,1729161359.026075,0.600000,2.778746,2.774785,-0.003961,2,6,neutral_05.jpg
1729161359.626609,1729161361.045232,0.600000,2.027905,2.019157,-0.008748,2,7,neutral_01.jpg
1729161361.640202,1729161362.298945,0.600000,1.260668,1.253713,-0.006955,2,8,highneg_07.jpg
1729161362.901105,1729161364.446257,0.600000,2.146130,2.147312,0.001182,2,9,neutral_20.jpg
1729161365.057920,1729161365.747403,0.600000,1.295930,1.301146,0.005216,2,10,highpos_26.jpg
1729161366.346314,1729161367.849119,0.600000,2.102194,2.101716,-0.000478,2,11,highpos_25.jpg
1729161368.450160,1729161369.195312,0.600000,1.349800,1.346193,-0.003607,2,12,highpos_15.jpg
1729161369.788354,1729161371.501119,0.600000,2.301572,2.305807,0.004235,2,13,highpos_02.jpg
1729161372.081338,1729161374.228565,0.600000,2.719220,2.727446,0.008226,2,14,highpos_13.jpg
1729161374.794334,1729161376.487191,0.600000,2.293336,2.258626,-0.034710,2,15,lowpos_14.jpg
1729161377.079128,1729161379.466543,0.600000,2.990609,2.979352,-0.011257,2,16,lowpos_31.jpg
1729161380.059362,1729161381.075573,0.600000,1.615989,1.609030,-0.006959,2,17,lowneg_11.jpg
1729161381.670542,1729161382.161048,0.600000,1.098128,1.085475,-0.012653,2,18,highpos_17.jpg
1729161382.752653,1729161384.791512,0.600000,2.639801,2.630464,-0.009337,2,19,highneg_04.jpg
1729161385.385844,1729161386.604210,0.600000,1.786301,1.812698,0.026397,2,20,lowpos_29.jpg
1729161387.167646,1729161387.969526,0.600000,1.405514,1.365316,-0.040198,2,21,highpos_16.jpg
