# Experiment Info:
# Start_Time: 20250120_104409
# OSC_IP: 127.0.0.1
# OSC_Port: 5002
# Log_Path: \\megstoreemo2.uni-muenster.de\EmoData\trajdos\EmoScenesApp\logs\ShamScenes_20250120_104409.txt
#
# Format for break lines:
# BREAK,<time>,<reason>,<details>
#
Timestamp,Trial,StimFile,StimON,StimOFF,Stim_Duration,Target_ITI,Actual_ITI,ITI_Error,EEGConnected
1737441694.195915,27611,checkerboard225.png,1737441693.596838,1737441694.195915,0.599077,2.962225,2.977850,0.015625,1
1737441696.127180,27612,checkerboard225_inverted.png,1737441695.520539,1737441696.127180,0.606641,1.293793,1.324624,0.030831,1
1737441698.624713,27613,checkerboard255.png,1737441698.026062,1737441698.624713,0.598651,1.895145,1.898882,0.003737,1
1737441700.524128,27614,checkerboard255_inverted.png,1737441699.924743,1737441700.524128,0.599385,1.270389,1.300030,0.029642,1
1737441702.143911,27615,checkerboard255.png,1737441701.546974,1737441702.143911,0.596937,1.009605,1.022846,0.013241,1
1737441705.254679,27616,checkerboard255_inverted.png,1737441704.653871,1737441705.254679,0.600808,2.473497,2.509960,0.036462,1
1737441707.735494,27617,checkerboard225.png,1737441707.138255,1737441707.735494,0.597239,1.860714,1.883577,0.022863,1
1737441709.873673,27618,checkerboard225_inverted.png,1737441709.274017,1737441709.873673,0.599656,1.523778,1.538523,0.014745,1
1737441712.876113,27619,checkerboard255.png,1737441712.280275,1737441712.876113,0.595838,2.377659,2.406602,0.028943,1
1737441715.360827,27620,checkerboard255_inverted.png,1737441714.760733,1737441715.360827,0.600094,1.871797,1.884620,0.012823,1
1737441717.695284,27621,checkerboard255.png,1737441717.098008,1737441717.695284,0.597275,1.729175,1.737181,0.008007,1
1737441720.928949,27622,checkerboard255_inverted.png,1737441720.330231,1737441720.928949,0.598718,2.602253,2.634948,0.032694,1
1737441724.439284,27623,checkerboard195.png,1737441723.838505,1737441724.439284,0.600780,2.881008,2.909555,0.028547,1
1737441727.342901,27624,checkerboard195_inverted.png,1737441726.744681,1737441727.342901,0.598220,2.282945,2.305397,0.022452,1
1737441729.968971,27625,checkerboard195.png,1737441729.368497,1737441729.968971,0.600474,2.008675,2.025596,0.016921,1
1737441733.166152,27626,checkerboard195_inverted.png,1737441732.568147,1737441733.166152,0.598005,2.582646,2.599177,0.016531,1
1737441736.779602,27627,checkerboard195.png,1737441736.182945,1737441736.779602,0.596657,2.993861,3.016793,0.022932,1
1737441738.581584,27628,checkerboard195_inverted.png,1737441737.980777,1737441738.581584,0.600807,1.190081,1.201174,0.011093,1
1737441742.126518,27629,checkerboard255.png,1737441741.526307,1737441742.126518,0.600211,2.928478,2.944723,0.016245,1
1737441745.503548,27630,checkerboard255_inverted.png,1737441744.907008,1737441745.503548,0.596540,2.751938,2.780490,0.028552,1
1737441748.044308,27631,checkerboard255.png,1737441747.447488,1737441748.044308,0.596820,1.936829,1.943940,0.007111,1
1737441749.733210,27632,checkerboard255_inverted.png,1737441749.137765,1737441749.733210,0.595445,1.084388,1.093457,0.009069,1
1737441752.835833,27633,checkerboard225.png,1737441752.241119,1737441752.835833,0.594714,2.457820,2.507909,0.050089,1
1737441755.936115,27634,checkerboard225_inverted.png,1737441755.336940,1737441755.936115,0.599175,2.459383,2.501107,0.041724,1
1737441759.145714,27635,checkerboard195.png,1737441758.548124,1737441759.145714,0.597590,2.571718,2.612009,0.040291,1
1737441762.571035,27636,checkerboard195_inverted.png,1737441761.974253,1737441762.571035,0.596781,2.792189,2.828540,0.036351,1
1737441765.408954,27637,checkerboard255.png,1737441764.810616,1737441765.408954,0.598338,2.227355,2.239582,0.012226,1
1737441767.133544,27638,checkerboard255_inverted.png,1737441766.535638,1737441767.133544,0.597906,1.104606,1.126684,0.022077,1
1737441769.983471,27639,checkerboard255.png,1737441769.387479,1737441769.983471,0.595992,2.243049,2.253935,0.010886,1
1737441772.017201,27640,checkerboard255_inverted.png,1737441771.416011,1737441772.017201,0.601190,1.425503,1.432540,0.007037,1
1737441774.163111,27641,checkerboard225.png,1737441773.559878,1737441774.163111,0.603233,1.505846,1.542677,0.036831,1
1737441776.493470,27642,checkerboard225_inverted.png,1737441775.889543,1737441776.493470,0.603927,1.694249,1.726432,0.032183,1
1737441778.880454,27643,checkerboard195.png,1737441778.280257,1737441778.880454,0.600197,1.763660,1.786786,0.023127,1
1737441782.084600,27644,checkerboard195_inverted.png,1737441781.487668,1737441782.084600,0.596933,2.587645,2.607214,0.019569,1
1737441784.599858,27645,checkerboard195.png,1737441784.000812,1737441784.599858,0.599045,1.890235,1.916212,0.025977,1
1737441787.356071,27646,checkerboard195_inverted.png,1737441786.756533,1737441787.356071,0.599538,2.140737,2.156675,0.015938,1
1737441788.996253,27647,checkerboard195.png,1737441788.396439,1737441788.996253,0.599814,1.022202,1.040368,0.018166,1
1737441792.617932,27648,checkerboard195_inverted.png,1737441792.022329,1737441792.617932,0.595604,3.000880,3.026076,0.025195,1
1737441795.161891,27649,checkerboard225.png,1737441794.561377,1737441795.161891,0.600514,1.926719,1.943444,0.016725,1
1737441798.007657,27650,checkerboard225_inverted.png,1737441797.406965,1737441798.007657,0.600692,2.210908,2.245074,0.034166,1
1737441801.617910,27651,checkerboard225.png,1737441801.019699,1737441801.617910,0.598212,2.991292,3.012042,0.020749,1
1737441805.018797,27652,checkerboard225_inverted.png,1737441804.422404,1737441805.018797,0.596393,2.773743,2.804493,0.030751,1
1737441808.614112,27653,checkerboard225.png,1737441808.015125,1737441808.614112,0.598988,2.979449,2.996328,0.016879,1
1737441810.879171,27654,checkerboard225_inverted.png,1737441810.281664,1737441810.879171,0.597506,1.637470,1.667552,0.030082,1
1737441813.635277,27655,checkerboard255.png,1737441813.035368,1737441813.635277,0.599909,2.137248,2.156197,0.018949,1
1737441816.479270,27656,checkerboard255_inverted.png,1737441815.881741,1737441816.479270,0.597529,2.210365,2.246464,0.036100,1
1737441819.398994,27657,checkerboard255.png,1737441818.797416,1737441819.398994,0.601578,2.315894,2.318146,0.002251,1
1737441821.615141,27658,checkerboard255_inverted.png,1737441821.018069,1737441821.615141,0.597073,1.602772,1.619074,0.016302,1
1737441823.630992,27659,checkerboard225.png,1737441823.033803,1737441823.630992,0.597189,1.405141,1.418662,0.013521,1
1737441827.070556,27660,checkerboard225_inverted.png,1737441826.475734,1737441827.070556,0.594822,2.812037,2.844742,0.032705,1
1737441829.841529,27661,checkerboard255.png,1737441829.243139,1737441829.841529,0.598389,2.162936,2.172583,0.009647,1
1737441832.688850,27662,checkerboard255_inverted.png,1737441832.086759,1737441832.688850,0.602092,2.228588,2.245230,0.016642,1
1737441835.607834,27663,checkerboard225.png,1737441835.007724,1737441835.607834,0.600111,2.311267,2.318874,0.007607,1
1737441838.397177,27664,checkerboard225_inverted.png,1737441837.800475,1737441838.397177,0.596702,2.176274,2.192641,0.016367,1
1737441841.806180,27665,checkerboard195.png,1737441841.210708,1737441841.806180,0.595472,2.766681,2.813530,0.046849,1
1737441843.853454,27666,checkerboard195_inverted.png,1737441843.252916,1737441843.853454,0.600538,1.405001,1.446736,0.041735,1
1737441845.744133,27667,checkerboard195.png,1737441845.146261,1737441845.744133,0.597872,1.280053,1.292807,0.012754,1
1737441848.560334,27668,checkerboard195_inverted.png,1737441847.959993,1737441848.560334,0.600341,2.199588,2.215860,0.016271,1
1737441850.267860,27669,checkerboard225.png,1737441849.667365,1737441850.267860,0.600496,1.058879,1.107031,0.048152,1
1737441853.074811,27670,checkerboard225_inverted.png,1737441852.477180,1737441853.074811,0.597631,2.178355,2.209320,0.030965,1
1737441855.454518,27671,checkerboard195.png,1737441854.853909,1737441855.454518,0.600609,1.741202,1.779098,0.037896,1
1737441858.696425,27672,checkerboard195_inverted.png,1737441858.097447,1737441858.696425,0.598977,2.613914,2.642929,0.029016,1
1737441861.164119,27673,checkerboard225.png,1737441860.567308,1737441861.164119,0.596812,1.845315,1.870883,0.025568,1
1737441863.691221,27674,checkerboard225_inverted.png,1737441863.092668,1737441863.691221,0.598553,1.910940,1.928548,0.017608,1
1737441865.472620,27675,checkerboard255.png,1737441864.875164,1737441865.472620,0.597456,1.163486,1.183944,0.020458,1
1737441867.813205,27676,checkerboard255_inverted.png,1737441867.214728,1737441867.813205,0.598477,1.695171,1.742108,0.046937,1
1737441870.113224,27677,checkerboard255.png,1737441869.513064,1737441870.113224,0.600160,1.690511,1.699859,0.009348,1
1737441873.098222,27678,checkerboard255_inverted.png,1737441872.500678,1737441873.098222,0.597544,2.359569,2.387454,0.027885,1
